x	y	z
-0.48722185	 -0.32246443	 1.46217836	 
0.25562344	 0.61772498	 -0.06795761	 
-0.46091643	 -1.32938237	 0.72398069	 
-0.51835477	 -0.12670543	 0.28733915	 
-0.46776656	 -0.26489654	 -0.13911975	 
0.32643312	 -0.21527776	 -0.20379531	 
-0.52729115	 -0.37439732	 -0.03978311	 
-0.32855866	 0.11942620	 0.10878430	 
-0.91214394	 -0.11615100	 -1.69253186	 
0.26144130	 -0.55067962	 1.92174158	 
-0.56525194	 -0.08190907	 -1.49386647	 
-1.53629523	 -0.88035003	 1.60345223	 
0.19098801	 -0.13197058	 0.92382756	 
-0.31289130	 0.97287253	 1.64569986	 
-0.07863508	 1.37083550	 0.48095083	 
-0.21925049	 -1.04712450	 -1.77858355	 
-0.23448922	 0.18410198	 1.58867658	 
-0.71834537	 -0.26100080	 -0.18318503	 
0.26961006	 0.95806974	 -1.12597019	 
1.47973723	 1.31694437	 -0.30040760	 
0.03976016	 -0.45698170	 1.51599007	 
-1.60501780	 0.23284668	 -1.90516685	 
1.29142058	 -0.11740378	 0.38039821	 
0.22273858	 0.50731654	 0.60108592	 
-0.03527574	 0.13371875	 0.30986275	 
0.04310963	 0.39546589	 0.13278890	 
-0.41675638	 -1.66968501	 -1.00043687	 
1.85306609	 -1.09017203	 -0.07184986	 
1.38196328	 0.56170695	 -0.16861502	 
0.79765987	 0.15798155	 2.34360129	 
0.31254861	 0.59350019	 -0.38892320	 
1.94723494	 1.59359796	 -0.54663264	 
-0.01131970	 -0.23429265	 0.07934283	 
0.17297055	 -0.68404688	 0.22945604	 
-0.52463538	 1.18603554	 1.01681321	 
-0.19998148	 1.17199351	 -2.02823500	 
1.65975680	 -1.69737637	 -1.52174537	 
-0.07038926	 -0.00162864	 0.16989687	 
1.36032720	 -1.03249711	 1.61915650	 
-0.60157489	 -0.38929680	 0.27575703	 
-1.03390107	 0.90508928	 2.42622377	 
-0.76910762	 -0.29154788	 0.08783601	 
0.19085327	 0.59929095	 0.21457972	 
1.06586421	 1.06931517	 -0.73962885	 
0.34602997	 -1.89931938	 -0.02527119	 
0.66326208	 -0.04666428	 -0.16991091	 
0.89050686	 1.72936396	 0.48247668	 
1.62484333	 -0.68056355	 -0.35645120	 
0.67775900	 -0.37979023	 0.17659921	 
0.95526444	 1.22791828	 0.43304620	 
0.13881454	 -0.42094762	 -0.61392731	 
1.14254423	 -1.72872894	 1.62849430	 
0.40794905	 0.69707867	 1.41231559	 
1.06385738	 0.76311486	 -0.09710722	 
-0.94687262	 -0.51810825	 0.36996921	 
-0.21164868	 1.30368232	 0.73893290	 
-1.74715247	 -0.75919798	 0.89149971	 
0.70420486	 0.58071861	 -0.23410549	 
0.26751059	 -0.05801940	 -0.95740652	 
0.91668351	 -0.48286570	 -0.02061700	 
0.48661235	 0.54711443	 -0.28466306	 
0.73148822	 1.64260776	 -0.29032110	 
0.44016017	 -0.29931525	 -0.09325347	 
-0.59184044	 -0.80830433	 0.01072848	 
-0.39535775	 0.99834792	 -1.10511675	 
0.08794921	 0.96986073	 0.71214535	 
-1.86723575	 0.57220121	 -1.91546665	 
0.37575296	 1.02909214	 -0.62640633	 
-0.92862993	 1.60166585	 -0.11583925	 
1.06809776	 0.46092864	 -0.79588607	 
-1.12985051	 0.13500850	 -0.46124459	 
-0.02699634	 -0.66302097	 0.44758688	 
1.63390230	 -0.94583915	 0.39341508	 
0.14526620	 0.61391027	 -0.02523622	 
0.84600157	 1.39572739	 1.54754991	 
0.01577126	 -0.98997949	 -2.12104170	 
0.42106884	 0.97975165	 -0.67524066	 
-0.83723009	 0.03123615	 -0.09593522	 
-0.32088990	 0.25187214	 -1.14443665	 
-0.60644102	 0.13527041	 -0.81500955	 
-0.32038968	 0.10880422	 1.21787099	 
-0.16809370	 -0.72507168	 -1.68982578	 
-0.48028911	 0.47489558	 -0.44932651	 
-0.45493366	 -0.10683091	 -0.88085450	 
-2.22408069	 -1.48016097	 -0.17292326	 
1.66707798	 -1.52448532	 0.26414114	 
-0.02050693	 0.77983441	 0.58256981	 
2.05898520	 -0.22955246	 -4.76935252	 
0.32631279	 0.53144053	 0.33158721	 
2.12293483	 1.33601002	 -0.42528867	 
0.94954829	 -0.77079636	 -0.11760517	 
-0.06636522	 -0.27357699	 0.38429543	 
1.69972466	 -1.61050527	 -1.10058641	 
-0.37050677	 1.99397236	 -0.97071805	 
1.06814090	 -1.34643970	 -0.66779905	 
-0.82548039	 0.12367050	 -0.12786233	 
-0.55566661	 1.10840449	 -0.16583549	 
-1.65357748	 -1.02508187	 1.81435620	 
-0.13329615	 0.75157474	 -1.15651733	 
0.84417731	 -0.36364263	 -1.01411949	 
0.10616710	 -0.80312751	 0.65452444	 
0.18840013	 0.01365122	 -0.09138070	 
-1.39200158	 0.83939049	 0.01763612	 
-0.96333955	 0.37504182	 -0.92194553	 
1.43705049	 0.66968743	 0.01409287	 
-1.08427048	 0.39677081	 -0.45303609	 
-0.32451269	 -1.35367467	 -0.02818946	 
-0.10056504	 0.99301402	 1.81468141	 
0.06697697	 -0.46782400	 -1.07899577	 
-1.07367689	 0.07796131	 0.37721811	 
0.66072698	 -0.22212347	 0.87944059	 
1.16514208	 -3.30341427	 0.40758515	 
-0.96171791	 0.33001665	 -0.02258456	 
0.82720220	 -0.66948856	 0.57626627	 
0.05088372	 -0.73477163	 -1.85052040	 
-0.86049042	 -0.63933951	 -0.48512305	 
-0.64663511	 -0.50657401	 -0.38787285	 
-0.17568266	 1.57028707	 0.40861603	 
1.42509912	 1.13299497	 -0.52020753	 
-1.38513574	 -0.18474561	 -0.33108563	 
1.60344835	 -3.55530436	 -0.11134971	 
-2.01499750	 -0.40716858	 0.04788212	 
0.05787561	 -0.92710198	 0.79488007	 
0.03827149	 -0.00612472	 -0.21869661	 
-0.34849890	 -0.15110819	 -1.08476693	 
1.57468156	 -2.08777349	 -0.13611551	 
0.34319542	 1.21668140	 1.27922481	 
-0.50297013	 -1.35574884	 0.26859604	 
-2.31707848	 0.62849518	 0.52531710	 
0.03625269	 1.52342215	 0.65905314	 
0.70335757	 -0.53479502	 -0.11802572	 
-0.32101333	 0.88785796	 0.18862626	 
-1.36283095	 0.73476010	 -1.15552667	 
-1.16914651	 -0.72291315	 1.93283024	 
0.18020372	 -0.26916724	 -0.12948428	 
0.73587964	 1.74765921	 -0.87460874	 
-0.13128331	 0.53112347	 -0.07375590	 
1.30051151	 -0.26615549	 -0.72724882	 
0.46421880	 0.76249052	 0.19003451	 
0.08223244	 -0.36724654	 -0.02083922	 
1.39445466	 -0.10475018	 0.46067982	 
-0.04083107	 0.19202752	 0.43788286	 
0.35788800	 0.34442866	 -0.84592341	 
2.15054834	 -1.13963303	 -0.32328903	 
-0.01415198	 0.02763206	 -2.07558159	 
0.07230773	 -0.46029071	 0.27087297	 
-0.99505098	 -1.78852612	 1.74620033	 
1.08020461	 -0.12116044	 0.07207319	 
-0.68382640	 0.34665842	 0.28250557	 
0.83901735	 0.12431525	 0.40829207	 
0.56638758	 -0.70516901	 -1.12344752	 
1.21654864	 -1.11957662	 -0.60386844	 
-0.47385428	 -0.73920851	 0.61795893	 
-0.28844981	 -0.19273339	 -0.01028719	 
-1.01935521	 -0.48008049	 1.72727973	 
-0.60669693	 0.72216571	 -0.56752338	 
-0.73926266	 0.06368505	 2.20654135	 
1.87172549	 1.54987008	 -0.65514127	 
-0.95055401	 -1.22842102	 1.78396479	 
0.67377286	 0.14526442	 -1.66564476	 
2.00601637	 -0.32085895	 0.82068717	 
0.06368612	 -1.24274359	 1.38931872	 
1.00986323	 -0.14820750	 0.67884863	 
-0.25092621	 -0.29021685	 0.00947862	 
0.39749684	 -0.37898034	 -0.87859783	 
2.01049186	 1.03274076	 -0.21168536	 
0.97946140	 -1.29364408	 0.19187686	 
0.43396018	 -1.50990845	 -0.22258582	 
0.34018336	 -1.48597555	 -0.18116349	 
0.66569969	 -0.00010084	 0.06740873	 
-1.47755442	 1.32152793	 -2.57592614	 
0.28995128	 -0.32193686	 -0.05438732	 
1.77058797	 -1.39155549	 -0.41250322	 
0.14222860	 -1.42448873	 1.21409995	 
0.53274840	 -0.58630669	 0.54873165	 
1.25253845	 0.23350366	 -0.61561618	 
0.04172983	 0.74581710	 0.23753906	 
0.27020483	 0.11671880	 -0.25679082	 
-0.01782444	 -0.01575182	 0.28230180	 
-1.11614111	 -1.17227083	 0.34849721	 
-0.89388911	 -0.63765364	 1.31506644	 
-1.53815373	 -3.60022312	 -0.79663497	 
-0.28632789	 0.67536255	 -0.27662311	 
0.28107000	 -0.40418015	 -0.39699794	 
-1.04911445	 -0.15224992	 0.94512111	 
-0.37865751	 -0.20076657	 -0.26160125	 
-0.12055061	 0.10617501	 -0.45611067	 
0.77506062	 -0.22228505	 -0.28682210	 
-1.08993193	 0.37031507	 -0.15805158	 
-0.20902620	 -0.01954808	 0.69946996	 
-0.31514187	 -0.44436710	 0.13797375	 
1.45485879	 0.81174311	 0.12065002	 
0.56675067	 0.12251315	 0.14888537	 
-0.61919202	 0.30236395	 0.15363077	 
-0.16573797	 -1.01036206	 0.86033442	 
-0.49259173	 -0.12053474	 1.87715470	 
1.04618718	 1.91366815	 -0.27883151	 
0.27313957	 -0.07942094	 0.38677787	 
-0.91917244	 -0.68595821	 0.66712208	 
-0.46145157	 -0.50331730	 -0.28842760	 
0.84355559	 -1.17830617	 -0.13085975	 
-0.54100747	 -0.61360527	 -0.04606614	 
-1.21461896	 0.58647014	 1.31352370	 
0.65351232	 0.11509825	 0.01646492	 
1.30565565	 -0.45616377	 -0.54569432	 
-0.14930306	 0.25093835	 -0.26772510	 
-0.00967698	 0.29706343	 0.58066618	 
0.76713344	 1.05010535	 -0.14454393	 
-0.80194804	 0.11627532	 -2.12575641	 
-5.73896999	 3.31615433	 -0.48070123	 
-0.48878339	 -0.61574240	 -0.09446246	 
-0.66036440	 -0.18856712	 -0.16827274	 
-0.61294083	 -0.89835583	 -0.35005188	 
1.09144458	 -0.20670834	 -0.40484545	 
-0.18473732	 -3.89467542	 -0.45266052	 
-0.07717152	 -0.16102393	 1.25956796	 
-0.40979187	 0.40289601	 0.50452152	 
-0.27358942	 -0.29285042	 -0.05956930	 
0.42500001	 -0.34859692	 -0.35982090	 
-1.98720801	 1.26435916	 -0.53993342	 
-0.35201007	 -0.44255197	 0.29120661	 
2.39660355	 0.41449773	 1.53461486	 
1.83948342	 1.03750783	 0.04713016	 
1.59245842	 1.02596716	 0.48218630	 
0.55882342	 0.13520767	 0.80515489	 
-0.45670838	 0.12979365	 0.11958928	 
-0.31732048	 1.30730886	 2.36457482	 
-1.72588894	 -0.07188229	 -0.88158940	 
0.13962330	 -3.52452694	 2.81039316	 
1.24610319	 0.61272936	 0.25341093	 
0.68405144	 -0.77526443	 -0.14686147	 
0.14919815	 0.12564130	 0.55550811	 
1.71168465	 0.20049391	 1.56764221	 
-0.08493351	 0.02039675	 2.77377308	 
0.35869625	 2.18552845	 -0.63718276	 
-0.61779552	 -0.02459979	 1.51381081	 
-1.61082735	 0.86298559	 0.57650675	 
0.32628789	 -0.19875853	 0.60882129	 
0.45805654	 0.04666498	 0.44238621	 
1.19249025	 2.85417748	 -0.06564267	 
-2.39711116	 0.34797548	 -0.32450922	 
-0.35870779	 -0.75415444	 -0.89209073	 
0.02795905	 -1.82873668	 0.30434390	 
-0.87062774	 -1.53070465	 -0.15945343	 
3.07797848	 0.65933948	 -1.60825536	 
0.98165239	 0.40702106	 0.43749282	 
-0.12290057	 0.15365510	 0.03126412	 
-0.79637088	 -0.94991173	 1.20378082	 
-0.16426832	 -0.87955439	 0.92010653	 
0.49119170	 0.06525597	 -0.54593050	 
1.03681844	 0.20133672	 -0.91022505	 
0.29656092	 0.40717080	 -0.60049948	 
-0.71334732	 -0.37009624	 0.36909860	 
-0.24606593	 -0.66108373	 0.96711307	 
1.04533013	 -0.77167132	 -0.56685193	 
-0.07246470	 -0.13605139	 -0.38309870	 
-1.81412711	 -1.87588961	 -0.25927954	 
0.34521970	 1.05833224	 -2.37143225	 
0.40846875	 0.31030087	 -0.81963749	 
-0.56362976	 2.67333124	 1.46330809	 
-0.21072467	 -0.34725253	 0.04427254	 
0.35774076	 -0.28436284	 0.11833422	 
0.22905161	 0.08391915	 0.23703554	 
-1.99300958	 -0.21844100	 0.08234358	 
0.66141482	 0.79640672	 0.97361597	 
-0.78041696	 1.04451981	 -1.21913203	 
0.85328377	 -1.19000008	 -0.48886436	 
-0.13738117	 0.62940309	 -1.40158371	 
0.76148447	 -0.82212789	 0.63726317	 
-0.78095919	 -0.55986818	 2.95817156	 
-0.18326644	 -0.67674335	 -0.21025575	 
0.26522750	 0.44270266	 -1.28945028	 
-0.05132421	 -0.79601970	 -1.07957781	 
-0.07125392	 -0.42956650	 0.30302659	 
1.71472171	 0.79491542	 -2.04638763	 
-1.07051616	 1.04537580	 0.81583383	 
-0.60024277	 0.05003676	 -0.52798539	 
-1.86859312	 3.43979345	 -0.48250480	 
1.07451729	 0.88720436	 0.14704960	 
-0.34551879	 0.47709017	 0.00451268	 
-0.72109775	 0.07276579	 0.01325584	 
-1.30313945	 -2.63082048	 1.48970967	 
-0.39134692	 -0.95880152	 0.60969289	 
0.20023251	 0.03086544	 -0.18956193	 
-0.39162019	 0.24457542	 -0.75650747	 
-0.20158652	 -0.63926167	 -0.00899696	 
0.63612010	 0.10202579	 1.08960399	 
-1.56995010	 -2.88353345	 0.31454259	 
-0.68051756	 1.08725059	 -0.28005309	 
0.44419449	 0.37034870	 0.16414718	 
0.46182901	 -0.10508388	 0.37243202	 
-0.74651136	 -1.08010327	 1.12396607	 
-1.16883158	 0.44206491	 1.13527772	 
0.22728886	 -0.20213701	 -1.68611179	 
0.31094590	 -1.44041192	 -0.43981069	 
0.17373217	 -0.57793240	 0.38672207	 
-0.01948985	 -0.55207638	 -1.34666603	 
1.15731252	 0.55844562	 -0.99589714	 
1.91915483	 0.38182038	 -0.79440661	 
0.12358867	 0.44847628	 -0.07219351	 
0.99396419	 -0.83014724	 0.48279932	 
0.09872227	 0.54613435	 -1.23136398	 
0.14648399	 -0.68894568	 -0.86044194	 
0.09449633	 -1.06052271	 0.81247999	 
0.21983019	 -0.09295449	 0.34659483	 
1.23509759	 -0.90851170	 0.55127792	 
0.99895244	 1.00549795	 -0.51244298	 
0.17773167	 1.20526870	 -0.57768810	 
-0.53597622	 0.45500629	 0.49008785	 
0.07203632	 0.51108161	 -0.54758188	 
0.88337768	 -0.94722953	 0.31637948	 
2.42041303	 -3.01303943	 -0.77054023	 
0.78615881	 0.62527593	 0.40595253	 
-0.11837083	 0.33974811	 -0.32082955	 
-0.03770879	 0.95568641	 0.17805266	 
-0.01033080	 -0.45528828	 0.30837851	 
-0.48397045	 0.29869295	 -1.27258133	 
-0.77432276	 -1.13246338	 0.16315936	 
1.30274726	 0.80497751	 -1.35834085	 
0.18595393	 0.48964457	 -0.15937734	 
0.34673940	 0.93345695	 -0.92114993	 
-1.16092754	 0.14817945	 0.20297366	 
2.40828045	 -0.05609744	 -0.00315389	 
-0.68719989	 1.04817583	 -1.00495399	 
-2.01451281	 -0.06628700	 -0.60433957	 
-0.43784139	 -1.25489637	 -0.59239425	 
1.19403675	 1.04033415	 0.25703463	 
0.09558728	 0.84057662	 -2.26190845	 
-0.65702195	 -0.41704817	 1.05888519	 
-1.52457538	 0.59828215	 -0.48882459	 
0.20953074	 -0.15362466	 -0.56915365	 
-0.03600781	 0.32653249	 -0.65261893	 
0.01695817	 -1.43065731	 0.19850401	 
-1.10523746	 0.52404115	 -0.56907055	 
-0.50264891	 -0.03453746	 0.41714275	 
0.52671192	 -0.72238906	 -0.60727236	 
1.10295680	 -0.52202371	 -0.75040012	 
0.23767908	 -0.29389603	 0.12345889	 
-0.91384819	 -0.01871421	 3.42713842	 
-0.24449619	 0.17536590	 -1.00340937	 
0.09994360	 -0.22820412	 0.84128951	 
-0.01235341	 0.11652120	 -0.12969120	 
-0.23820242	 -0.00117217	 -0.12750105	 
0.60684510	 -1.70702287	 -3.00098688	 
-2.02526920	 -1.16884011	 -1.48254146	 
0.86770582	 1.36557292	 0.82451124	 
0.32522420	 -0.61878110	 0.57948255	 
0.21155373	 0.24998627	 -0.21300302	 
-0.14196269	 1.77392548	 -0.61634178	 
-1.25808811	 -1.56956490	 -1.58793287	 
2.18982403	 -0.32439980	 2.77723330	 
1.40309140	 0.05156760	 2.24847869	 
1.32864884	 1.44410959	 -2.94118888	 
1.66090202	 -1.25665436	 -1.37836674	 
0.23756421	 -1.29858599	 -0.48518510	 
2.44068849	 1.14166048	 -1.56446270	 
0.33726734	 -0.69833878	 -0.53589428	 
-0.85347157	 0.22274003	 -0.54301207	 
0.76195876	 -0.06979437	 -0.43481673	 
-1.18048938	 -2.35656055	 0.07156816	 
1.25324245	 0.97351939	 1.41623750	 
0.13374822	 0.36243541	 -0.65723117	 
0.15599949	 0.15474388	 -1.05331232	 
0.35588307	 -0.73334848	 -0.26686447	 
-0.50968960	 -0.10890493	 -0.25474676	 
0.03163575	 0.61825958	 -0.39412367	 
-0.30431430	 -0.30203144	 0.14283214	 
1.63221255	 -0.14461651	 0.06760009	 
0.15513339	 -0.34016832	 1.23604260	 
-0.80073755	 0.07898974	 -0.43653018	 
0.81501727	 0.82137862	 0.12647752	 
-0.75184674	 0.44251705	 0.21667243	 
-0.05476922	 0.61180659	 -1.86585876	 
0.36228941	 -0.74863022	 -0.79065012	 
0.57890594	 -0.71898128	 -0.49400572	 
-1.84026129	 1.91397531	 0.52180640	 
-0.15272180	 -0.05267837	 1.19063176	 
0.91066475	 0.34752152	 1.22039385	 
1.49681006	 1.16454107	 -0.48421239	 
1.54672483	 -0.25297530	 0.71551000	 
0.66998608	 -0.35986267	 -0.04844717	 
-0.17007861	 -0.23373501	 -0.74676235	 
0.55667352	 -0.68289547	 0.15988561	 
0.48465187	 0.12555260	 0.73706229	 
0.38569162	 -0.21538414	 -0.00716189	 
-0.34942046	 1.04098475	 -0.73652044	 
1.22380344	 1.43847881	 0.87147265	 
-0.93302615	 0.31739555	 0.31394672	 
1.30989347	 0.47242258	 -0.97931578	 
-0.88056170	 -1.29371759	 0.01457575	 
1.37122844	 0.36041742	 0.33328742	 
0.56140267	 -0.52360249	 -0.13869231	 
-1.02630833	 -0.48984009	 -0.17240278	 
-0.87486045	 -0.91543453	 -0.85563933	 
0.08532941	 -0.09059354	 -1.24745129	 
0.57115171	 0.45521489	 0.69542372	 
-1.04071872	 -0.78967475	 -0.77437405	 
0.51868129	 -0.52389778	 0.40404864	 
-1.76726847	 0.34802537	 2.31527305	 
0.44892713	 3.31541610	 -2.90126415	 
-0.24564665	 0.20235693	 -0.48266680	 
-0.99570339	 -0.32599103	 0.06948820	 
0.19878192	 -1.00281278	 -1.61510324	 
0.64973939	 -0.78629983	 -0.41067758	 
-1.12377178	 -1.27708798	 -0.25188111	 
-2.19093705	 0.15565769	 -1.51273201	 
0.42499837	 -0.41915030	 0.46106490	 
-0.01692767	 -0.20978449	 -0.34016391	 
1.06048083	 0.53894443	 0.72121776	 
-2.56035209	 0.54466729	 -1.11175594	 
0.51320991	 0.34803541	 -0.35331183	 
-0.98040562	 0.20246469	 -0.62221654	 
0.57450761	 0.41662024	 2.15188160	 
3.93471490	 0.07714670	 -0.62478761	 
-0.55615916	 4.10976549	 -1.03880217	 
-0.47103511	 -0.35850797	 -0.92771784	 
0.59816989	 0.72991821	 -0.41167259	 
1.46913231	 -0.77714773	 -0.23631532	 
-0.17780151	 0.89141769	 0.60557829	 
0.83281604	 -0.22937349	 0.86215905	 
-0.17636295	 -0.57738017	 0.26073404	 
1.34852600	 -0.71896357	 -0.62582132	 
-0.12773252	 0.04828753	 -0.11494181	 
-0.13133829	 -0.09279414	 -0.32491070	 
-0.22164865	 -2.14865014	 0.09900719	 
