x	y	z
-0.11669099	 1.33898406	 -2.93932144	 
1.41622625	 -0.73877819	 1.97991268	 
0.88160646	 3.45763178	 -0.77284282	 
-0.78157581	 0.52981415	 0.78143748	 
2.51306877	 2.88095873	 -3.45221491	 
-2.71089767	 -0.00277277	 3.29941362	 
0.03527890	 -0.49866164	 -1.85548175	 
0.20269684	 0.86781635	 -2.32538659	 
1.17904293	 -5.67805723	 6.80560806	 
0.10646860	 -1.88660394	 3.58863290	 
-1.71172670	 0.77499005	 5.22523720	 
-2.56626414	 -0.43853358	 -1.32215008	 
2.02530861	 -3.57861823	 3.51475456	 
-4.68711614	 -5.87281311	 3.64502636	 
1.30970603	 -1.96856784	 -3.96972735	 
-3.01091444	 2.39420183	 -3.43815972	 
-1.19486571	 -0.54564150	 -2.63762147	 
0.29704711	 0.47625540	 -0.79389676	 
-1.81874095	 3.01865098	 -2.42507115	 
-2.07352628	 1.37783405	 -3.72908091	 
-2.69660154	 1.62852565	 8.93082479	 
4.93210147	 4.68468529	 5.38273147	 
2.37996007	 -0.00264252	 -2.53234848	 
-3.73760405	 -0.52635569	 -1.99189281	 
0.79907289	 -1.14849088	 0.67673714	 
-0.58319917	 -1.87043169	 -6.60535182	 
0.11949293	 -0.78814999	 -1.38536828	 
0.31007917	 1.31416963	 2.40272133	 
6.00387126	 -0.90657913	 -7.37859851	 
2.75859636	 3.94745214	 -6.24088275	 
-1.77224243	 1.86394108	 -1.79740671	 
-3.38149681	 -0.06047931	 -2.80682120	 
-2.85954033	 0.93337016	 -3.47647814	 
2.05358316	 -0.76858392	 -4.53568409	 
-0.21378470	 -0.74274233	 -3.69008605	 
0.54961679	 -0.41229678	 -1.83565415	 
1.26269921	 3.33157966	 -7.94948924	 
-0.60319121	 0.90887906	 -2.87503085	 
1.36394345	 2.03304562	 6.78125735	 
5.42676568	 10.91907532	 7.03084651	 
-1.21084944	 0.17162444	 6.37019657	 
-2.31600469	 3.04284203	 5.34220995	 
-4.20251076	 7.19123332	 -4.07960423	 
3.38724796	 -1.35654450	 5.21483247	 
1.42488027	 1.78712360	 1.89540457	 
1.49907173	 4.94808903	 4.30829079	 
-0.03809831	 -2.96122693	 6.89320991	 
2.58044376	 2.24730446	 2.40025422	 
-2.12383771	 -2.74555537	 2.07075717	 
-2.91894571	 -0.36359818	 2.57870128	 
4.69003181	 1.64434543	 -2.54132688	 
5.37332675	 -2.43511746	 3.06765780	 
2.25438358	 -3.07425453	 4.55392971	 
1.62903643	 -1.02147871	 -2.95780383	 
-1.70079128	 -0.46620217	 -8.58819452	 
2.53678413	 3.26458267	 -5.79343787	 
-1.04680282	 -0.37958751	 -6.00260435	 
-0.56478567	 0.36645399	 6.95485635	 
-2.96665658	 2.90802574	 4.46962298	 
0.17629498	 -1.46521813	 1.56578159	 
-0.87791139	 0.28900915	 2.42924615	 
-0.55246336	 -1.24291978	 2.46436047	 
0.28299649	 -0.29537530	 -2.81710778	 
0.66952641	 -1.09190670	 0.78037057	 
1.74945456	 2.18853529	 2.41169769	 
-0.22802932	 4.09024045	 -3.45867672	 
-3.10478133	 5.32092561	 -5.61415178	 
1.28648543	 -1.41129317	 -3.72192439	 
0.81667121	 2.77613187	 2.86849128	 
-5.40218658	 4.62504099	 -7.45308845	 
-0.16600621	 0.46230785	 -0.43839765	 
0.33162369	 -0.97369730	 2.64350433	 
-1.45831923	 -2.27958643	 4.12298618	 
-1.63792006	 -1.37212064	 -2.30664687	 
1.39634001	 -2.19994844	 -5.35295442	 
1.58588614	 4.71604269	 1.58009340	 
3.14981917	 -2.47736236	 -1.77454977	 
-1.35683405	 1.17933156	 2.29205311	 
-1.80851872	 1.60308630	 -2.61338685	 
-2.00530928	 0.30594060	 6.29869897	 
0.24702192	 -1.22571692	 -4.03119701	 
-1.73325724	 0.88102359	 7.92423302	 
1.53126426	 1.14189048	 4.36544367	 
2.17127504	 -4.92009926	 4.79707452	 
-2.00239802	 -6.84202516	 -5.59614334	 
-0.63914846	 2.68791413	 -5.55340426	 
-1.39318783	 2.30820625	 -4.38399959	 
-0.33422365	 -2.59678641	 -1.88477734	 
-1.00439341	 0.50188763	 4.38468130	 
1.73265541	 2.13585955	 3.61892243	 
-0.14970450	 -1.86425400	 6.36206994	 
-0.03405204	 2.31195416	 1.55531014	 
-0.27504279	 0.79745131	 1.43828901	 
1.48768521	 0.16821269	 -1.13593541	 
1.06762243	 -3.67774682	 -3.04401786	 
-1.00204873	 1.74470614	 2.85130738	 
0.16362147	 -0.69343774	 2.71782834	 
3.30871976	 -3.51725371	 -4.82041490	 
-0.00485736	 1.12653781	 -5.39309094	 
1.62132136	 -0.26295356	 3.76336938	 
3.18264188	 -1.43724359	 1.31565704	 
-1.92404319	 -1.74559060	 4.59704661	 
-2.50683845	 -5.17090737	 -4.33447192	 
-2.10038788	 4.15908488	 3.42686038	 
0.19225009	 1.99654169	 5.36842810	 
0.61365259	 -3.36973914	 -4.22281420	 
0.94122013	 -3.09675255	 3.72539480	 
-2.96950844	 -1.59378175	 -3.80943562	 
-2.23103418	 2.24495974	 -6.63055829	 
-1.53565751	 0.38228350	 -1.76328252	 
-0.75034797	 -2.96584003	 -2.69507447	 
-1.65480488	 -0.35490060	 -3.03678514	 
3.09116261	 -0.80629756	 3.79917531	 
2.53198632	 -1.54419225	 3.94800066	 
-5.08851949	 -2.85894294	 5.34472287	 
-0.26964837	 0.70602767	 4.93030963	 
0.96180716	 -0.39121208	 -2.63488768	 
-3.82884786	 -2.20868528	 5.58627742	 
0.43959610	 -2.03556878	 1.98478868	 
1.96017481	 -1.15363468	 -4.98484842	 
1.94446128	 0.26484229	 -2.42986461	 
-1.29149363	 -1.37375323	 2.38830214	 
2.56292345	 -4.01363886	 -3.52897200	 
1.24455029	 0.34070789	 -4.25948119	 
0.56655792	 1.06083841	 -2.35201732	 
-1.90672419	 7.33345915	 -4.39834933	 
2.57773093	 -5.67021048	 0.99190531	 
-6.05392391	 1.69687865	 6.30504445	 
-0.15893737	 -0.83453005	 1.00444187	 
-0.94311261	 7.82749896	 6.41752913	 
-0.28940946	 -2.30804658	 6.91645929	 
-1.18372305	 -0.00880738	 -2.99179767	 
-5.09138742	 -11.45020262	 -4.15455153	 
2.41579921	 -5.22826029	 -3.07196433	 
-0.81550908	 -0.54444985	 -5.44011746	 
0.32432960	 -0.51228143	 0.92015940	 
-1.58915941	 3.09251766	 5.31575485	 
1.60790710	 -1.03983893	 1.89879961	 
0.45201318	 -0.84518132	 2.47250859	 
-1.24445294	 3.93598907	 2.14553046	 
0.87815616	 -1.46741347	 3.86754296	 
1.50138855	 1.29956667	 2.85462344	 
-2.78212791	 -0.27555624	 -7.73326626	 
0.15150301	 1.35176167	 4.57025374	 
1.08856566	 1.14769341	 -0.81013132	 
-2.30850682	 -0.14323305	 -5.97951606	 
-1.79731414	 -6.51358986	 7.36603416	 
-2.85634179	 1.19403111	 7.91839908	 
-0.97704484	 -0.88836552	 1.25783966	 
-0.49524383	 -1.06542315	 -2.24918051	 
-4.57259544	 -4.59755877	 -3.58944711	 
0.30459542	 -0.61571524	 2.17730489	 
-0.36522664	 0.90986218	 -1.04019776	 
3.14529994	 0.30088439	 1.60408217	 
0.70368911	 0.13081939	 0.31454830	 
1.58084310	 4.21163355	 -7.64008739	 
4.39541332	 -4.65461446	 1.45319417	 
-0.19233154	 -3.38894498	 7.61646842	 
-0.08342145	 -0.24813705	 2.41973858	 
-1.15404714	 -2.85869514	 -4.05313159	 
0.68889572	 -0.38504047	 3.15030144	 
-2.02563805	 1.63251146	 -4.26612353	 
1.63897094	 -0.93552117	 1.84284586	 
0.76410410	 1.86174613	 4.57845398	 
-0.90509436	 -1.04598176	 3.15350473	 
-5.62303697	 5.14040822	 2.98519471	 
1.51886462	 0.33557003	 1.70106694	 
-1.10706541	 0.18554654	 4.47675655	 
-2.03405662	 -1.32036613	 -2.14489098	 
-0.65304671	 0.52651846	 -3.63456272	 
3.65739090	 -0.52963308	 2.82016279	 
-0.49677176	 -1.54976202	 3.27575172	 
2.65440437	 -2.06088852	 5.13755820	 
0.78684559	 0.83039711	 2.28788788	 
1.56602152	 -2.51708733	 4.34750994	 
-0.28144597	 -1.66251699	 9.54118758	 
0.77046710	 -2.89623633	 3.77742741	 
0.97067546	 1.73320827	 -3.30316496	 
-0.23288374	 -1.52349012	 1.50669819	 
2.80955543	 -3.17724250	 6.54073731	 
0.83154316	 -1.80604308	 2.02483351	 
-3.20173842	 0.87395772	 3.79528555	 
0.43847445	 -0.46974692	 5.10985327	 
0.93811913	 7.54067292	 9.13477299	 
-0.64290795	 0.55969552	 1.67757020	 
4.70945476	 -3.20967346	 -3.31710649	 
1.88704986	 0.29280281	 5.42925146	 
-0.98035902	 2.24059223	 2.61738709	 
1.29038895	 -0.98862477	 -1.87264534	 
4.34457260	 -2.74144685	 -8.06854341	 
-3.13557915	 -0.35993983	 -1.69916082	 
0.34899364	 -3.38001804	 2.57257304	 
5.32492967	 -1.92336934	 4.79119450	 
0.92751307	 -0.22072067	 3.80070762	 
2.79485115	 2.30653919	 1.96325471	 
-0.86763392	 -1.81925518	 2.42990228	 
-1.37194647	 1.75983059	 3.33068639	 
0.44134900	 -2.80376039	 -0.59951330	 
-2.40307468	 -3.59638049	 -3.78048094	 
-0.64906252	 1.72071880	 -3.09961952	 
-3.01354851	 1.57325147	 -3.98802700	 
-0.91134273	 1.23971370	 -2.67462775	 
-0.02339338	 3.97827475	 -8.56074022	 
-0.06418244	 1.73993113	 -2.08552679	 
3.05826811	 -1.97772980	 -3.28741339	 
0.56624491	 2.37042207	 -2.49577781	 
-1.06773010	 -6.05354180	 4.30697338	 
-2.90663290	 -2.53236485	 3.53167541	 
0.56332405	 6.08658993	 6.38144192	 
1.02819441	 1.18562123	 -1.95330778	 
-2.75280164	 -2.54603993	 -3.06698843	 
3.05364013	 -4.05745366	 -5.48027063	 
0.14248908	 5.39222165	 -5.33602935	 
-1.48695826	 -1.40041169	 0.64235977	 
5.22367588	 1.80586484	 -6.06726910	 
3.88362103	 -4.11752288	 -7.70701525	 
4.01110853	 0.67890265	 -6.34133311	 
-0.95011785	 -0.63599860	 -6.55518375	 
-1.38751945	 3.56191651	 3.14767853	 
-1.20839712	 -1.72096616	 -2.53758956	 
-2.69385442	 -3.11217098	 -2.84026912	 
0.37803506	 0.92592492	 1.53339874	 
-0.56576898	 -3.11674919	 2.31479311	 
0.13126352	 0.30704995	 -1.15420685	 
-2.75025636	 0.40004478	 3.14816699	 
-1.10215320	 2.58957303	 -10.82150150	 
-1.81545329	 3.69775188	 2.79155150	 
-0.56453374	 -0.57234598	 -6.15021518	 
3.11263912	 0.94983820	 -3.54105636	 
1.08809733	 0.96471921	 -4.21030035	 
1.11784295	 -0.68661452	 -0.69985437	 
-0.59502988	 -0.82222672	 1.56292426	 
2.08046598	 -0.45562424	 -2.99762807	 
-0.45246409	 -1.30299321	 -1.10374730	 
-0.21291355	 -1.79260457	 -2.00741984	 
-0.79056276	 -0.93829115	 -9.58227674	 
-1.67764361	 -0.20722481	 -3.81823211	 
0.05691467	 0.40678530	 -5.05099360	 
0.02818025	 -4.03966306	 3.36168770	 
0.08803545	 -5.84236400	 4.53375283	 
0.09355446	 0.31688683	 2.68629202	 
1.22146302	 0.31676467	 -4.10083627	 
1.62143674	 -2.77742196	 8.27839507	 
0.70522299	 2.20057376	 -6.61870785	 
0.13210828	 0.61870311	 -5.28019355	 
2.97678800	 -4.41385891	 -5.37525265	 
-2.43720389	 -3.54712149	 2.61946928	 
0.72706421	 -0.44037789	 4.49527364	 
2.80353843	 -1.24377150	 -2.19650375	 
1.81094882	 1.36081181	 -3.85666771	 
-2.93663615	 1.70932362	 -3.89911557	 
6.50516265	 -3.81487104	 -5.07163063	 
-1.51131246	 -2.23118686	 4.84837026	 
0.70570807	 -0.97046884	 2.54963609	 
-3.19250533	 3.41645185	 3.30021576	 
3.50901094	 1.52741853	 3.54633422	 
-1.71421387	 5.42949795	 1.12763528	 
-2.89981727	 -1.69694323	 -1.69265387	 
1.04588292	 2.07949247	 2.19372981	 
1.11600375	 0.12635000	 2.94977640	 
-0.15328576	 -1.28792409	 7.07500930	 
1.90963435	 -2.48524726	 2.60048086	 
0.27270207	 3.49402999	 6.09800925	 
-2.71786656	 2.02144789	 2.83912458	 
0.01824515	 4.42632713	 -3.77890612	 
-1.36968901	 -0.24144937	 -4.43332630	 
-0.48787836	 -1.22098479	 -1.41731414	 
2.26744631	 2.22885775	 3.28590987	 
1.61764935	 -1.84380951	 1.44838167	 
-1.43369127	 1.43506831	 3.74285894	 
0.29988582	 -1.11680706	 1.96786893	 
-1.38360407	 -3.63931502	 -1.55302659	 
1.06866340	 -1.29098166	 2.28011579	 
0.69162381	 1.11147851	 3.90579607	 
-0.40885310	 -2.23617714	 -4.85919154	 
1.52223822	 -5.93972175	 8.61301351	 
-0.48558430	 1.75647168	 5.73037796	 
0.87214609	 -0.51744601	 -1.56835925	 
2.44912648	 0.69950666	 -2.17767048	 
-1.30572317	 -2.85689071	 -2.03341000	 
-0.47020768	 1.80627434	 -7.16366568	 
-3.24107662	 -6.57432964	 -8.36241443	 
1.53106595	 -0.24768974	 -6.44357628	 
-5.30316411	 -4.79641932	 5.20209409	 
0.13242180	 1.56614012	 3.67370471	 
-2.42488600	 -2.33582869	 2.59405754	 
-1.73476901	 -1.80209912	 -2.69439835	 
5.02238552	 -1.33614387	 -5.49962312	 
2.21498144	 -0.72783685	 -2.31882348	 
-1.65064433	 1.49402919	 1.61848323	 
-0.16509308	 0.25830727	 -4.31858149	 
-3.62465515	 0.64887935	 -3.42726469	 
-2.33069489	 -0.97858945	 5.94391271	 
4.56619952	 3.64277337	 5.17877858	 
-3.26762321	 4.27959900	 5.16188854	 
-2.88646140	 -2.06760733	 -5.47768503	 
-3.21452394	 1.71706589	 4.74409245	 
-1.23474684	 -1.81337736	 -6.42173017	 
1.66139638	 -3.68320095	 -2.36760731	 
-0.26403265	 -2.34695471	 -1.65359042	 
0.88387636	 -2.22002663	 -3.31195526	 
3.78091864	 1.39977428	 -4.38101569	 
1.14382136	 1.94218742	 4.28711154	 
1.12461719	 -0.72257601	 -3.68259314	 
0.29588451	 -1.85234893	 2.13010941	 
0.19733851	 0.26050928	 -0.52062105	 
2.30966126	 -1.94412237	 4.24457672	 
-3.21087886	 3.58045945	 -5.12060440	 
1.68180084	 -3.34442451	 -3.59789193	 
0.42035404	 4.20040187	 4.24831187	 
-0.19878556	 0.52927847	 -2.03737476	 
-1.24657853	 1.89998304	 2.88088204	 
3.30621972	 -0.29011951	 6.98601176	 
0.35036429	 -1.45115627	 -4.14160822	 
2.29141928	 -0.52273011	 2.39919647	 
0.97882677	 -1.10089446	 2.27734602	 
-2.49050223	 -1.96968611	 2.43095667	 
-4.25429550	 0.86914715	 9.26718237	 
-2.08152036	 -3.26633361	 4.06664386	 
5.08772123	 -0.89038971	 7.56086807	 
-4.91677241	 -3.81776730	 -6.06383291	 
-8.20292683	 0.19646890	 6.50439644	 
-0.08468276	 2.84837942	 3.89190250	 
-0.36301818	 1.43455383	 -0.78764036	 
-0.74184033	 1.90448045	 3.62011370	 
-0.29210122	 0.37833854	 -2.02262676	 
0.10333422	 1.34704434	 2.09225794	 
0.46376969	 2.69207887	 0.68850839	 
1.72805141	 0.69687822	 -2.79603437	 
-0.27295949	 0.54295847	 -2.48658891	 
2.04723077	 1.24096834	 3.91884296	 
-3.47890294	 -2.58073597	 4.09616761	 
0.01490804	 0.26001120	 1.72511891	 
-3.22406402	 -3.60439935	 7.02281067	 
-0.18710347	 1.92328164	 3.38543416	 
4.75764599	 -2.72925185	 2.25450659	 
0.06678756	 2.04517532	 -2.38941412	 
-2.03782685	 1.00371906	 -0.86404585	 
-2.77792025	 -5.12633852	 4.08900531	 
-1.50706121	 3.99885425	 6.12305072	 
-2.14657103	 1.84879994	 2.73064995	 
0.70972124	 -2.24287512	 -1.93034862	 
1.19587514	 -0.90995246	 -3.94173566	 
0.73422751	 1.89009067	 -2.04951305	 
5.16856057	 2.91119336	 -5.48634071	 
-0.32671944	 2.22238866	 2.21715522	 
4.71978041	 -4.49389562	 -4.89089688	 
-0.80571193	 -0.77670429	 -3.24006876	 
-0.00331786	 0.45224418	 -0.72031906	 
-1.09894393	 1.26435630	 0.57277646	 
-7.06307610	 3.99983708	 6.49692920	 
0.92867073	 -5.41728063	 4.43602374	 
0.00712807	 1.68423125	 2.40641594	 
-0.13966448	 0.07762289	 -3.33297791	 
0.19366967	 0.11894122	 -1.42164545	 
-0.92588936	 1.70566442	 -2.93882336	 
-3.51428525	 -2.00776251	 5.10798349	 
0.53745352	 -2.36203828	 4.32165757	 
-0.33519235	 -1.72312196	 3.02575522	 
-3.20952767	 -3.91491007	 6.02325140	 
0.49953915	 -2.06466075	 -3.57687816	 
-0.82608598	 -0.20413600	 -3.14169047	 
2.36735130	 3.13919812	 2.98459066	 
1.20090865	 3.89383623	 -3.73096017	 
-1.26662313	 0.22304125	 -7.34676106	 
-0.61786662	 0.46881465	 -3.51528413	 
0.20251685	 1.51313301	 -1.43001312	 
3.27182056	 1.74454287	 -2.61063268	 
6.30355241	 -6.10960131	 -3.86525282	 
-3.23809556	 4.15825112	 -10.35964604	 
-3.53234900	 -3.34167831	 -3.74268817	 
-0.61013282	 -1.57457190	 1.66420747	 
4.05192108	 -1.25813672	 3.54676111	 
-0.11199509	 -2.17749368	 -1.92699368	 
1.61386897	 1.41158505	 -3.93183732	 
0.60204877	 -0.35519287	 -2.08898780	 
-0.81619066	 1.92377050	 -4.93460292	 
0.36190314	 -4.98946047	 3.38411803	 
-2.26632545	 -1.56419858	 6.09655491	 
0.36191368	 -3.58523221	 1.94379793	 
0.01943322	 1.13127405	 -4.17232379	 
0.03108258	 2.11129970	 1.52439780	 
3.62323579	 -3.04095892	 4.02964956	 
-5.99834766	 -0.65180878	 -7.97968777	 
-1.78761440	 3.25707648	 3.86444975	 
0.22919816	 1.28873595	 4.77221903	 
-2.34411477	 -0.13974079	 3.26078072	 
-0.04011159	 -1.12737589	 8.72388689	 
1.68590946	 -0.49645984	 -5.60946572	 
-0.50376942	 -4.26865395	 3.39890333	 
-2.90276691	 2.51101844	 3.11609200	 
-0.95764644	 1.20546308	 -2.03169758	 
-1.07918676	 -1.86694238	 -3.55401116	 
2.31852080	 4.17036328	 -3.63142311	 
-0.84648155	 -5.01902592	 4.61443199	 
1.54847805	 0.38961599	 2.45280604	 
3.17106770	 2.15212417	 1.23050831	 
-0.30479774	 -0.48493396	 4.99456211	 
0.41978313	 0.19703401	 1.40634365	 
1.53780716	 -2.06328657	 1.06680605	 
-2.79603213	 3.97042433	 -7.23697996	 
-3.82667415	 2.22245567	 1.00093007	 
-2.36023767	 -0.85739567	 1.26748428	 
2.07131160	 -1.92066968	 2.24284359	 
-1.27047467	 -0.21217042	 3.15112643	 
3.90909781	 2.41631333	 1.68727254	 
0.17959062	 -3.29350353	 -2.24791460	 
-4.22705236	 -1.11975266	 -2.93029882	 
3.23396937	 3.49795779	 -2.89790697	 
-5.45082334	 0.09871391	 -2.68756211	 
-0.67429990	 -3.48923822	 -3.51636000	 
1.04894465	 0.72759887	 0.98563648	 
-4.45802102	 -0.34761169	 -4.21644301	 
0.19186037	 -4.02556302	 4.42449885	 
-1.02500114	 -0.88257418	 1.09154949	 
-1.28451604	 1.91427792	 -4.74082493	 
-1.67707622	 3.31565956	 2.66260918	 
2.57261988	 -2.08666640	 2.32187994	 
-0.52909540	 0.77595980	 2.87083465	 
0.30331840	 0.07362797	 2.53614973	 
1.92596644	 0.19209137	 -4.23416597	 
0.35779214	 -0.75787448	 -4.62785677	 
6.10023620	 -0.91825070	 -2.82316085	 
-0.26949409	 1.81989083	 -8.06929310	 
-0.12810942	 3.86206943	 -3.31518615	 
1.03146496	 -1.63457517	 -2.56062580	 
2.84634853	 3.25370226	 2.65531952	 
-2.40910574	 -2.05822010	 3.94147184	 
-0.45977353	 1.61687534	 2.88277211	 
2.60121684	 -1.22308056	 2.27833831	 
-1.24127276	 0.87913837	 -4.31477358	 
1.87438615	 -2.78645860	 -3.66879533	 
1.73959252	 1.14247325	 -2.51190970	 
-2.44365129	 -1.26391605	 2.58409395	 
3.32441098	 0.88386324	 5.34878122	 
-1.56639730	 -0.52715543	 1.88094958	 
0.75514987	 0.45544801	 -2.02850805	 
0.75106996	 -0.58588339	 1.75824176	 
0.13361983	 -0.96494619	 -1.59849740	 
-0.15476037	 -0.87716007	 -2.26769081	 
-0.81217410	 -2.79575040	 -3.36502878	 
-0.49442922	 -0.96890092	 -9.05373511	 
2.24004898	 0.32226957	 -3.33974043	 
3.48417915	 -1.82604507	 -3.13060294	 
0.55541964	 -0.88191146	 -1.50652501	 
-1.40866401	 -3.00753328	 4.29339287	 
1.73783727	 1.34464622	 2.64326907	 
-5.86042294	 -0.29472515	 -2.79743840	 
-1.22112450	 -1.08352599	 -1.20757675	 
1.28941991	 1.91281386	 5.03981042	 
-7.97951482	 1.40811027	 -5.59764426	 
0.42510845	 -0.70351578	 3.58081756	 
2.36771394	 -2.03225876	 3.53129474	 
0.18646235	 -0.79844781	 -2.85447194	 
-0.92596546	 -0.16293871	 1.59088053	 
-3.43363492	 1.17673356	 8.23806492	 
4.40760258	 -0.10762367	 4.68813232	 
0.10287426	 0.60600570	 2.46205386	 
2.81067937	 0.03729111	 -1.78119118	 
0.14972235	 -4.76882508	 -4.23770471	 
0.48708445	 1.34768787	 -4.74583673	 
2.55239797	 -1.16227607	 5.98873132	 
0.52066879	 -1.28846621	 -3.40378840	 
0.80157960	 1.63715155	 2.11727903	 
0.48394140	 -2.55679554	 1.20240034	 
-1.39456376	 -4.35153769	 -6.11252128	 
2.25784358	 1.11124918	 -3.19743922	 
-1.90056420	 -2.60776818	 -1.32153971	 
-1.91811604	 1.01751403	 3.63595539	 
1.45014120	 1.87207088	 3.45270503	 
4.02672901	 0.39929667	 4.69489034	 
2.51965619	 0.90022686	 -3.13377198	 
4.06768657	 0.03904596	 6.41862565	 
4.30958116	 1.27743853	 3.87685228	 
0.61680121	 1.60793930	 1.68360104	 
-4.14420542	 -3.32576956	 7.15138695	 
-0.40205388	 -4.66305972	 7.32471630	 
-2.83004748	 -0.61087415	 -4.64284675	 
-0.97712167	 0.89088229	 -7.63248311	 
2.76141042	 -2.35245019	 -6.07440741	 
-3.13450032	 4.31467767	 -5.82415499	 
0.32440511	 0.30004524	 -6.61584112	 
2.46904481	 -5.20266426	 4.92566161	 
0.37013268	 8.51138666	 2.90803945	 
-0.36992334	 -2.87333917	 3.16253877	 
-1.78287476	 -1.08299734	 -3.03241645	 
-0.56314942	 1.99373734	 -2.83636229	 
2.76624420	 0.48823489	 1.31906532	 
-1.33436385	 -0.40819075	 -4.48162207	 
0.13062441	 0.08081745	 -5.76509367	 
2.41987872	 -1.53987012	 3.18692478	 
-0.71540496	 1.62040598	 1.89555242	 
-1.50213289	 -4.12296408	 4.16676699	 
1.47826276	 0.76488467	 2.82464889	 
2.13433280	 -1.02789784	 -3.88524480	 
0.10318947	 -0.08402995	 -1.79555594	 
-1.62465437	 -0.51443249	 -1.21326862	 
-0.88389477	 -0.59987874	 -5.81936977	 
1.01497248	 7.26261838	 -6.26369153	 
0.02918253	 3.18214964	 -2.86115643	 
-0.26588080	 -0.05267734	 3.63368192	 
-1.47811156	 0.98510391	 -4.71177088	 
-1.43440627	 1.18026197	 4.53416035	 
-5.26196432	 8.61263050	 5.40225430	 
1.14933632	 2.00543956	 2.80885065	 
-3.17943487	 -0.15454598	 -0.77408231	 
2.89504449	 -0.17107341	 -2.32834437	 
0.65673565	 1.53732547	 -2.10490882	 
0.48699451	 -2.25197631	 -7.61001285	 
-2.27605904	 -2.47549757	 1.56579192	 
2.40554502	 3.30115643	 2.40576509	 
-2.80962739	 -0.18078587	 -1.56102156	 
0.98600128	 -1.65239175	 -0.84314820	 
-0.28927154	 -4.12494865	 6.72566842	 
